week_ending,spot_price,creation_volume_total,creation_by_activity,cumulative_surplus,annual_demand,penalty_rate,days_to_surrender,price_to_penalty_ratio,policy_events,data_quality
2023-12-08,32.58,106096,"{""commercial_lighting"": 33951, ""heer"": 26524, ""iheab"": 28646, ""piamv"": 16975}",7519231,5800000,32.04,114,1.0169,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}]",synthetic_monthly
2023-12-15,32.5,104852,"{""commercial_lighting"": 33553, ""heer"": 26213, ""iheab"": 28310, ""piamv"": 16776}",7546154,5800000,32.04,107,1.0144,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}]",synthetic_monthly
2023-12-22,32.5,104099,"{""commercial_lighting"": 33312, ""heer"": 26025, ""iheab"": 28107, ""piamv"": 16656}",7573077,5800000,32.04,100,1.0144,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}]",synthetic_monthly
2023-12-29,32.5,103846,"{""commercial_lighting"": 33231, ""heer"": 25962, ""iheab"": 28038, ""piamv"": 16615}",7600000,5800000,32.04,93,1.0144,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}]",synthetic_monthly
2024-01-05,32.0,98315,"{""commercial_lighting"": 27528, ""heer"": 26545, ""iheab"": 27528, ""piamv"": 16714}",7613462,6100000,33.84,86,0.9456,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}]",synthetic_monthly
2024-01-12,32.0,99027,"{""commercial_lighting"": 27728, ""heer"": 26737, ""iheab"": 27728, ""piamv"": 16835}",7626923,6100000,33.84,79,0.9456,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}]",synthetic_monthly
2024-01-19,31.77,100201,"{""commercial_lighting"": 28056, ""heer"": 27054, ""iheab"": 28056, ""piamv"": 17034}",7640385,6100000,33.84,72,0.9388,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}]",synthetic_monthly
2024-01-26,31.54,101822,"{""commercial_lighting"": 28510, ""heer"": 27492, ""iheab"": 28510, ""piamv"": 17310}",7653846,6100000,33.84,65,0.932,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}]",synthetic_monthly
2024-02-02,31.31,103864,"{""commercial_lighting"": 29082, ""heer"": 28043, ""iheab"": 29082, ""piamv"": 17657}",7667308,6100000,33.84,58,0.9252,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}]",synthetic_monthly
2024-02-09,31.08,106299,"{""commercial_lighting"": 29764, ""heer"": 28701, ""iheab"": 29764, ""piamv"": 18071}",7680769,6100000,33.84,51,0.9184,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}]",synthetic_monthly
2024-02-16,30.85,109090,"{""commercial_lighting"": 30545, ""heer"": 29454, ""iheab"": 30545, ""piamv"": 18545}",7694231,6100000,33.84,44,0.9116,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}]",synthetic_monthly
2024-02-23,30.62,112198,"{""commercial_lighting"": 31415, ""heer"": 30293, ""iheab"": 31415, ""piamv"": 19074}",7707692,6100000,33.84,37,0.9048,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}]",synthetic_monthly
2024-03-01,30.38,115576,"{""commercial_lighting"": 32361, ""heer"": 31206, ""iheab"": 32361, ""piamv"": 19648}",7721154,6100000,33.84,30,0.8978,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}]",synthetic_monthly
2024-03-08,30.15,119176,"{""commercial_lighting"": 33369, ""heer"": 32178, ""iheab"": 33369, ""piamv"": 20260}",7734615,6100000,33.84,23,0.891,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}]",synthetic_monthly
2024-03-15,29.96,122945,"{""commercial_lighting"": 34425, ""heer"": 33195, ""iheab"": 34425, ""piamv"": 20901}",7748077,6100000,33.84,16,0.8853,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}]",synthetic_monthly
2024-03-22,29.85,126829,"{""commercial_lighting"": 35512, ""heer"": 34244, ""iheab"": 35512, ""piamv"": 21561}",7761538,6100000,33.84,9,0.8821,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}]",synthetic_monthly
2024-03-29,29.73,130769,"{""commercial_lighting"": 36615, ""heer"": 35308, ""iheab"": 36615, ""piamv"": 22231}",7775000,6100000,33.84,2,0.8785,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}]",synthetic_monthly
